,Happiness_Rank,Country,Region,Happiness_Score,GDP_hscore,LifeExp_hscore,Freedom_hscore,Generosity_hscore,Corruption_hscore,Year,Actual_CrimeRate,Actual_GDP,Actual_LifeExp
623,52,Philippines,Southeast Asia,6.006000042,0.775120676,0.602189481,0.621915162,0.129260212,0.130385727,2020,42.16,3298.829851,3298.829851
624,60,Poland,Central and Eastern Europe,5.791,1.12555,0.77903,0.53122,0.16759,0.04212,2015,32.99,12578.49547,12578.49547
625,57,Poland,Central and Eastern Europe,5.835,1.24585,0.69058,0.4519,0.14443,0.055,2016,31.41,12447.43959,12447.43959
626,46,Poland,Central and Eastern Europe,5.97300005,1.291787863,0.699475348,0.520342112,0.158465967,0.059307806,2017,31.53,13864.68176,13864.68176
627,42,Poland,Central and Eastern Europe,6.123,1.176,0.781,0.546,0.108,0.064,2018,36.23,15468.40941,15468.40941
628,40,Poland,Central and Eastern Europe,6.182,1.206,0.884,0.483,0.117,0.05,2019,30.09,15694.84082,15694.84082
629,43,Poland,Central and Eastern Europe,6.186299801,1.16922915,0.868038476,0.557903528,0.063374244,0.160541251,2020,28.5,15656.18273,15656.18273
630,88,Portugal,Western Europe,5.102,1.15991,0.87519,0.51469,0.13719,0.01078,2015,35.84,19242.36647,19242.36647
631,94,Portugal,Western Europe,5.123,1.27607,0.79363,0.44727,0.11691,0.01521,2016,35.13,19978.40121,19978.40121
632,89,Portugal,Western Europe,5.195000172,1.315175295,0.795843542,0.4984653,0.095102713,0.015869452,2017,35.39,21437.3475,21437.3475
633,77,Portugal,Western Europe,5.41,1.188,0.884,0.562,0.055,0.017,2018,34.54,23551.04829,23551.04829
634,66,Portugal,Western Europe,5.693,1.221,0.999,0.508,0.047,0.025,2019,32.13,23284.52723,23284.52723
635,59,Portugal,Western Europe,5.910900116,1.168800831,0.979315281,0.589895189,0.053036947,0.027733466,2020,29.63,22439.87687,22439.87687
636,86,Romania,Central and Eastern Europe,5.124,1.04345,0.7689,0.35068,0.13748,0.00649,2015,29.72,8969.148921,8969.148921
637,71,Romania,Central and Eastern Europe,5.528,1.1697,0.67602,0.36712,0.12889,0.00679,2016,29.72,9548.587403,9548.587403
638,57,Romania,Central and Eastern Europe,5.824999809,1.217683911,0.685158312,0.457003742,0.133519918,0.004387901,2017,27.95,10807.00917,10807.00917
639,52,Romania,Central and Eastern Europe,5.945,1.116,0.726,0.528,0.088,0.001,2018,29.04,12398.98198,12398.98198
640,48,Romania,Central and Eastern Europe,6.07,1.162,0.825,0.462,0.083,0.005,2019,27.84,12889.80961,12889.80961
641,47,Romania,Central and Eastern Europe,6.123700142,1.120401621,0.79229486,0.534852326,0.068181619,0.000829569,2020,27.64,12896.08862,12896.08862
642,64,Russia,Commonwealth of Independent States,5.716,1.13764,0.66926,0.36679,0.00199,0.03005,2015,51.33,,
643,56,Russia,Commonwealth of Independent States,5.856,1.23228,0.58991,0.32682,0.02736,0.03586,2016,47.31,,
644,49,Russia,Commonwealth of Independent States,5.962999821,1.281778097,0.547349334,0.373783112,0.052263822,0.032962881,2017,46.05,,
645,59,Russia,Commonwealth of Independent States,5.81,1.151,0.599,0.399,0.065,0.025,2018,45.2,,
646,68,Russia,Commonwealth of Independent States,5.648,1.183,0.726,0.334,0.082,0.031,2019,41.93,,
647,73,Russia,Commonwealth of Independent States,5.546000004,1.126999617,0.68044591,0.399499595,0.099041916,0.045699362,2020,41.12,,
648,154,Rwanda,Sub-Saharan Africa,3.465,0.22208,0.42864,0.59201,0.22628,0.55191,2015,19.16,751.0773926,751.0773926
649,152,Rwanda,Sub-Saharan Africa,3.515,0.32846,0.31865,0.5432,0.23552,0.50521,2016,,744.7607488,744.7607488
650,151,Rwanda,Sub-Saharan Africa,3.470999956,0.368745893,0.326424807,0.581843853,0.252756029,0.455220014,2017,,772.3169891,772.3169891
651,151,Rwanda,Sub-Saharan Africa,3.408,0.332,0.4,0.636,0.2,0.444,2018,,783.6371628,783.6371628
652,152,Rwanda,Sub-Saharan Africa,3.334,0.359,0.614,0.555,0.217,0.411,2019,,820.1492886,820.1492886
653,141,Rwanda,Sub-Saharan Africa,3.312299967,0.343242675,0.572383285,0.604087889,0.235704988,0.485542476,2020,,797.8555543,797.8555543
654,35,Saudi Arabia,Middle East and North Africa,6.411,1.39541,0.72025,0.31048,0.13706,0.32524,2015,34.57,20627.92693,20627.92693
655,34,Saudi Arabia,Middle East and North Africa,6.379,1.48953,0.59267,0.37904,0.15457,0.30008,2016,25.2,19878.76384,19878.76384
656,37,Saudi Arabia,Middle East and North Africa,6.343999863,1.530623555,0.59014833,0.449750572,0.147616014,0.273432255,2017,23.65,20802.46631,20802.46631
657,33,Saudi Arabia,Middle East and North Africa,6.371,1.379,0.633,0.509,0.098,0.127,2018,36.69,23337.01755,23337.01755
658,28,Saudi Arabia,Middle East and North Africa,6.375,1.403,0.795,0.439,0.08,0.132,2019,29.73,23139.79798,23139.79798
659,27,Saudi Arabia,Middle East and North Africa,6.406499863,1.334328532,0.759818137,0.548477471,0.087440684,0.163322315,2020,26.18,20110.31619,20110.31619
660,142,Senegal,Sub-Saharan Africa,3.904,0.36498,0.4354,0.36772,0.20843,0.10713,2015,,1219.249415,1219.249415
661,128,Senegal,Sub-Saharan Africa,4.219,0.44314,0.40457,0.31056,0.19103,0.11681,2016,,1269.903294,1269.903294
662,115,Senegal,Sub-Saharan Africa,4.534999847,0.479309022,0.409362853,0.377922267,0.183468893,0.115460448,2017,,1361.701972,1361.701972
663,109,Senegal,Sub-Saharan Africa,4.631,0.429,0.433,0.406,0.138,0.082,2018,,1458.069093,1458.069093
664,111,Senegal,Sub-Saharan Africa,4.681,0.45,0.571,0.292,0.153,0.072,2019,,1430.148259,1430.148259
665,100,Senegal,Sub-Saharan Africa,4.980800152,0.504061818,0.518391907,0.352400899,0.164397135,0.081865937,2020,,1487.757309,1487.757309
666,87,Serbia,Central and Eastern Europe,5.123,0.92053,0.74836,0.20107,0.19231,0.02617,2015,43.43,5588.980728,5588.980728
667,86,Serbia,Central and Eastern Europe,5.177,1.03437,0.6458,0.15718,0.20737,0.04339,2016,43.28,5765.200762,5765.200762
668,73,Serbia,Central and Eastern Europe,5.394999981,1.069317579,0.650784671,0.208715528,0.220125884,0.040903781,2017,38.62,6292.543629,6292.543629
669,78,Serbia,Central and Eastern Europe,5.398,0.975,0.685,0.288,0.134,0.043,2018,37.76,7252.401858,7252.401858
670,70,Serbia,Central and Eastern Europe,5.603,1.004,0.854,0.282,0.137,0.039,2019,37.27,7411.558649,7411.558649
671,64,Serbia,Central and Eastern Europe,5.77820015,0.988181829,0.828403294,0.395428419,0.15028289,0.059447147,2020,37.41,7666.244476,7666.244476
672,123,Sierra Leone,Sub-Saharan Africa,4.507,0.33024,0.0,0.4084,0.21488,0.08786,2015,,588.2288628,588.2288628
673,111,Sierra Leone,Sub-Saharan Africa,4.635,0.36485,0.0,0.30685,0.23897,0.08196,2016,,501.4151655,501.4151655
674,106,Sierra Leone,Sub-Saharan Africa,4.709000111,0.368420929,0.005564754,0.318697691,0.293040901,0.071095176,2017,,499.3809746,499.3809746
675,113,Sierra Leone,Sub-Saharan Africa,4.571,0.256,0.0,0.355,0.238,0.053,2018,,533.9915333,533.9915333
676,129,Sierra Leone,Sub-Saharan Africa,4.374,0.268,0.242,0.309,0.252,0.045,2019,,527.5341745,527.5341745
677,132,Sierra Leone,Sub-Saharan Africa,3.926399946,0.240560383,0.203953966,0.382027686,0.257647008,0.047940936,2020,,484.5212675,484.5212675
678,24,Singapore,Southeast Asia,6.798,1.52186,1.02525,0.54252,0.31105,0.4921,2015,17.59,55646.61875,55646.61875
679,22,Singapore,Southeast Asia,6.739,1.64555,0.94719,0.4877,0.32706,0.46987,2016,15.81,56848.17539,56848.17539
680,26,Singapore,Southeast Asia,6.572000027,1.69227767,0.949492395,0.549840569,0.345965981,0.464307785,2017,16.58,61176.45636,61176.45636
681,34,Singapore,Southeast Asia,6.343,1.529,1.008,0.631,0.261,0.457,2018,16.23,66679.04649,66679.04649
682,34,Singapore,Southeast Asia,6.262,1.572,1.141,0.556,0.271,0.453,2019,21.47,65640.70795,65640.70795
683,31,Singapore,Southeast Asia,6.377099991,1.519580126,1.137814283,0.635317206,0.218770906,0.533162236,2020,30.57,59797.75218,59797.75218
684,45,Slovakia,Central and Eastern Europe,5.995,1.16891,0.78902,0.31751,0.16893,0.03431,2015,33.34,,
685,45,Slovakia,Central and Eastern Europe,6.078,1.27973,0.70367,0.23391,0.13837,0.02947,2016,33.49,,
686,40,Slovakia,Central and Eastern Europe,6.09800005,1.325393558,0.712732911,0.295817465,0.136544481,0.024210852,2017,30.18,,
687,39,Slovakia,Central and Eastern Europe,6.173,1.21,0.776,0.354,0.118,0.014,2018,30.15,,
688,38,Slovakia,Central and Eastern Europe,6.198,1.246,0.881,0.334,0.121,0.014,2019,29.54,,
689,37,Slovakia,Central and Eastern Europe,6.280600071,1.194837689,0.853465259,0.423542529,0.116729774,0.011291441,2020,29.22,,
690,55,Slovenia,Central and Eastern Europe,5.848,1.18498,0.87337,0.60855,0.25328,0.03787,2015,28.71,20881.76693,20881.76693
691,63,Slovenia,Central and Eastern Europe,5.768,1.29947,0.79151,0.53164,0.25738,0.03635,2016,26.27,21663.64341,21663.64341
692,62,Slovenia,Central and Eastern Europe,5.757999897,1.341205955,0.790828228,0.572575808,0.242649093,0.045128979,2017,24.05,23454.73952,23454.73952
693,51,Slovenia,Central and Eastern Europe,5.948,1.219,0.856,0.633,0.16,0.051,2018,24.71,26103.16026,26103.16026
694,44,Slovenia,Central and Eastern Europe,6.118,1.258,0.953,0.564,0.144,0.057,2019,22.57,25940.72803,25940.72803
695,33,Slovenia,Central and Eastern Europe,6.363399982,1.208652496,0.932548046,0.646700144,0.145701498,0.076516323,2020,21.07,25179.66717,25179.66717
696,113,South Africa,Sub-Saharan Africa,4.642,0.92049,0.27688,0.33207,0.11973,0.08884,2015,78.44,5734.633422,5734.633422
697,116,South Africa,Sub-Saharan Africa,4.459,1.02416,0.18611,0.42483,0.13656,0.08415,2016,78.43,5272.543648,5272.543648
698,101,South Africa,Sub-Saharan Africa,4.828999996,1.054698706,0.18708007,0.479246736,0.13936238,0.072509497,2017,75.72,6131.47945,6131.47945
699,105,South Africa,Sub-Saharan Africa,4.724,0.94,0.33,0.516,0.103,0.056,2018,75.71,6372.605655,6372.605655
700,106,South Africa,Sub-Saharan Africa,4.722,0.96,0.469,0.389,0.13,0.055,2019,76.8,6001.401121,6001.401121
701,107,South Africa,Sub-Saharan Africa,4.814099789,0.902140439,0.407034069,0.43478182,0.126406848,0.05950214,2020,77.49,5090.715025,5090.715025
702,47,South Korea,East Asia,5.984,1.24461,0.96538,0.33208,0.18557,0.07857,2015,17.99,,
703,57,South Korea,East Asia,5.835,1.35948,0.88645,0.25168,0.18824,0.07716,2016,14.31,,
704,55,South Korea,East Asia,5.837999821,1.401678443,0.900214076,0.257921666,0.206674367,0.063282669,2017,25.27,,
705,57,South Korea,East Asia,5.875,1.266,0.955,0.244,0.175,0.051,2018,35.83,,
706,54,South Korea,East Asia,5.895,1.301,1.036,0.159,0.175,0.056,2019,34.05,,
707,61,South Korea,East Asia,5.872399807,1.245300651,1.022542596,0.25935635,0.170303866,0.094596282,2020,28.02,,
708,118,South Sudan,Sub-Saharan Africa,4.55,0.52107,0.36878,0.10081,0.19062,0.1466,2015,85.32,1119.651437,1119.651437
709,143,South Sudan,Sub-Saharan Africa,3.832,0.39394,0.15781,0.19662,0.25899,0.13015,2016,81.32,..,..
710,147,South Sudan,Sub-Saharan Africa,3.59100008,0.397248626,0.163486004,0.147062436,0.285670817,0.116793513,2017,78.18,..,..
711,154,South Sudan,Sub-Saharan Africa,3.254,0.337,0.177,0.112,0.224,0.106,2018,,..,..
712,156,South Sudan,Sub-Saharan Africa,2.853,0.306,0.295,0.01,0.202,0.091,2019,,..,..
713,143,South Sudan,Sub-Saharan Africa,2.816600084,0.289082974,0.208809033,0.065609254,0.209934607,0.111156799,2020,,..,..
714,36,Spain,Western Europe,6.329,1.23011,0.95562,0.45951,0.18227,0.06398,2015,33.85,25732.01836,25732.01836
715,37,Spain,Western Europe,6.361,1.34253,0.87896,0.37545,0.17665,0.06137,2016,31.77,26505.34322,26505.34322
716,34,Spain,Western Europe,6.402999878,1.384397864,0.8889606,0.40878123,0.190133572,0.070914097,2017,31.28,28100.58624,28100.58624
717,36,Spain,Western Europe,6.31,1.251,0.965,0.449,0.142,0.074,2018,36.74,30374.52104,30374.52104
718,30,Spain,Western Europe,6.354,1.286,1.062,0.362,0.153,0.079,2019,32.46,29564.7449,29564.7449
719,28,Spain,Western Europe,6.400899887,1.230535269,1.051343083,0.425983816,0.16530548,0.109579779,2020,31.96,27057.16352,27057.16352
720,132,Sri Lanka,South Asia,4.271,0.83524,0.70806,0.53726,0.40828,0.09179,2015,49.96,3843.780672,3843.780672
721,117,Sri Lanka,South Asia,4.415,0.97318,0.62007,0.50817,0.46978,0.07964,2016,46.26,3886.291502,3886.291502
722,120,Sri Lanka,South Asia,4.440000057,1.009850144,0.625130832,0.561213255,0.490863562,0.073653966,2017,34.57,4076.747003,4076.747003
723,116,Sri Lanka,South Asia,4.471,0.918,0.672,0.585,0.307,0.05,2018,41.75,4058.803511,4058.803511
724,130,Sri Lanka,South Asia,4.366,0.949,0.831,0.47,0.244,0.047,2019,41.03,3851.56099,3851.56099
725,125,Sri Lanka,South Asia,4.327000141,0.897986948,0.792036712,0.528632462,0.252666146,0.049444564,2020,40.22,3682.038425,3682.038425
726,8,Sweden,Western Europe,7.364,1.33171,0.91087,0.6598,0.36262,0.43844,2015,42.09,51545.48361,51545.48361
727,10,Sweden,Western Europe,7.291,1.45181,0.83121,0.58218,0.38254,0.40867,2016,43.12,51965.15715,51965.15715
728,9,Sweden,Western Europe,7.28399992,1.494387269,0.830875158,0.612924099,0.385399252,0.384398729,2017,46.65,53791.50873,53791.50873
729,9,Sweden,Western Europe,7.314,1.355,0.913,0.659,0.285,0.383,2018,49.26,54589.06039,54589.06039
730,7,Sweden,Western Europe,7.343,1.387,1.009,0.574,0.267,0.373,2019,49.35,51686.85135,51686.85135
731,7,Sweden,Western Europe,7.353499889,1.322235227,0.986470461,0.650297701,0.272827893,0.442066371,2020,47.07,51925.71376,51925.71376
732,1,Switzerland,Western Europe,7.587,1.39651,0.94143,0.66557,0.29678,0.41978,2015,26.77,84776.14217,84776.14217
733,2,Switzerland,Western Europe,7.509,1.52733,0.86303,0.58557,0.28083,0.41203,2016,25.73,83073.28008,83073.28008
734,4,Switzerland,Western Europe,7.493999958,1.564979553,0.858131289,0.620070577,0.290549278,0.367007285,2017,22.45,83352.08865,83352.08865
735,5,Switzerland,Western Europe,7.487,1.42,0.927,0.66,0.256,0.357,2018,21.76,86429.50082,86429.50082
736,6,Switzerland,Western Europe,7.48,1.452,1.052,0.572,0.263,0.343,2019,21.5,85300.34797,85300.34797
737,3,Switzerland,Western Europe,7.559899807,1.39077425,1.040533185,0.62895447,0.269055754,0.407945901,2020,21.6,86601.55641,86601.55641
738,38,Taiwan,East Asia,6.298,1.29098,0.8753,0.3974,0.25376,0.08129,2015,21.88,,
739,34,Taiwan,East Asia,6.379,1.39729,0.79565,0.32377,0.25495,0.0663,2016,21.21,,
740,33,Taiwan,East Asia,6.421999931,1.433626533,0.793984234,0.361466587,0.258360475,0.063829236,2017,17.24,,
741,26,Taiwan,East Asia,6.441,1.365,0.857,0.418,0.151,0.078,2018,20.74,,
742,25,Taiwan,East Asia,6.446,1.368,0.914,0.351,0.242,0.097,2019,17.38,,
743,25,Taiwan,East Asia,6.45539999,1.327470541,0.878437996,0.449404389,0.150598705,0.131516352,2020,15.65,,
744,106,Tajikistan,Commonwealth of Independent States,4.786,0.39047,0.57379,0.47216,0.22974,0.15072,2015,,978.4049812,978.4049812
745,100,Tajikistan,Commonwealth of Independent States,4.996,0.48835,0.53119,0.43408,0.25998,0.13509,2016,,807.1025861,807.1025861
746,96,Tajikistan,Commonwealth of Independent States,5.040999889,0.524713635,0.529235125,0.471566707,0.248997644,0.146377146,2017,,848.6723799,848.6723799
747,88,Tajikistan,Commonwealth of Independent States,5.199,0.474,0.598,0.292,0.187,0.034,2018,,853.2188734,853.2188734
748,74,Tajikistan,Commonwealth of Independent States,5.467,0.493,0.718,0.389,0.23,0.144,2019,,890.5444024,890.5444024
749,71,Tajikistan,Commonwealth of Independent States,5.555699825,0.474874616,0.680594802,0.521141171,0.182417125,0.221779913,2020,,859.1379611,859.1379611
750,146,Tanzania,Sub-Saharan Africa,3.781,0.2852,0.38215,0.32878,0.34377,0.05747,2015,61.8,947.9333517,947.9333517
751,149,Tanzania,Sub-Saharan Africa,3.666,0.47155,0.357,0.3176,0.31472,0.05099,2016,60.02,966.5030166,966.5030166
752,153,Tanzania,Sub-Saharan Africa,3.348999977,0.511135876,0.364509284,0.390017778,0.354256362,0.066035107,2017,61.39,1004.906588,1004.906588
753,153,Tanzania,Sub-Saharan Africa,3.303,0.455,0.381,0.481,0.27,0.097,2018,59.83,1042.838759,1042.838759
754,153,Tanzania,Sub-Saharan Africa,3.231,0.476,0.499,0.417,0.276,0.147,2019,59.01,1085.884861,1085.884861
755,140,Tanzania,Sub-Saharan Africa,3.476200104,0.457163125,0.442677855,0.509343088,0.27154091,0.203880861,2020,58.95,1076.470385,1076.470385
756,34,Thailand,Southeast Asia,6.455,0.9669,0.7385,0.55664,0.5763,0.03187,2015,37.06,5840.053067,5840.053067
757,33,Thailand,Southeast Asia,6.474,1.0893,0.64915,0.49553,0.58696,0.02833,2016,42.56,5993.305516,5993.305516
758,32,Thailand,Southeast Asia,6.423999786,1.127868772,0.647239029,0.580200732,0.57212311,0.031612735,2017,49.78,6593.818352,6593.818352
759,46,Thailand,Southeast Asia,6.072,1.016,0.707,0.637,0.364,0.029,2018,47.25,7296.879608,7296.879608
760,52,Thailand,Southeast Asia,6.008,1.05,0.828,0.557,0.359,0.028,2019,46.66,7817.011522,7817.011522
761,54,Thailand,Southeast Asia,5.998799801,1.007029295,0.793855846,0.609449804,0.376709014,0.031837862,2020,40.48,7189.041835,7189.041835
762,158,Togo,Sub-Saharan Africa,2.839,0.20868,0.28443,0.36453,0.16681,0.10731,2015,,570.9099672,570.9099672
763,155,Togo,Sub-Saharan Africa,3.303,0.28123,0.24811,0.34678,0.17517,0.11587,2016,,803.1518934,803.1518934
764,150,Togo,Sub-Saharan Africa,3.494999886,0.305444717,0.247105569,0.380426139,0.196896151,0.095665015,2017,,830.7452767,830.7452767
765,139,Togo,Sub-Saharan Africa,3.999,0.259,0.253,0.434,0.158,0.101,2018,,901.5230169,901.5230169
766,139,Togo,Sub-Saharan Africa,4.085,0.275,0.41,0.293,0.177,0.085,2019,,893.3524541,893.3524541
767,128,Togo,Sub-Saharan Africa,4.187200069,0.268116266,0.342731178,0.303539038,0.200774252,0.114826456,2020,,914.9505826,914.9505826
768,41,Trinidad and Tobago,Latin America and Caribbean,6.168,1.21183,0.61483,0.55884,0.31844,0.0114,2015,,18214.46062,18214.46062
769,43,Trinidad and Tobago,Latin America and Caribbean,6.168,1.32572,0.52608,0.48453,0.31935,0.01241,2016,,16250.62869,16250.62869
770,38,Trinidad and Tobago,Latin America and Caribbean,6.168000221,1.361355901,0.519983292,0.518630743,0.325296462,0.008964816,2017,,16173.74005,16173.74005
771,38,Trinidad and Tobago,Latin America and Caribbean,6.192,1.223,0.564,0.575,0.171,0.019,2018,,17037.86236,17037.86236
772,39,Trinidad and Tobago,Latin America and Caribbean,6.192,1.231,0.713,0.489,0.185,0.016,2019,,16637.16294,16637.16294
773,42,Trinidad and Tobago,Latin America and Caribbean,6.191899776,1.167641521,0.658828557,0.55293113,0.199358255,0.015078396,2020,,15384.03946,15384.03946
774,107,Tunisia,Middle East and North Africa,4.739,0.88113,0.73793,0.26268,0.06431,0.06358,2015,42.67,3861.6924,3861.6924
775,98,Tunisia,Middle East and North Africa,5.045,0.97724,0.59577,0.23553,0.03936,0.0817,2016,38.9,3697.938729,3697.938729
776,102,Tunisia,Middle East and North Africa,4.804999828,1.007265806,0.613212049,0.28968069,0.049693357,0.086723149,2017,40.94,3481.241106,3481.241106
777,111,Tunisia,Middle East and North Africa,4.592,0.9,0.69,0.271,0.04,0.063,2018,40.43,3438.805067,3438.805067
778,124,Tunisia,Middle East and North Africa,4.461,0.921,0.815,0.167,0.059,0.055,2019,42.29,3351.573443,3351.573443
779,123,Tunisia,Middle East and North Africa,4.392199993,0.874742687,0.781156719,0.235860556,0.055881143,0.043899573,2020,41.88,3319.819024,3319.819024
780,76,Turkey,Middle East and North Africa,5.332,1.06098,0.73172,0.22815,0.12253,0.15746,2015,36.4,11006.27952,11006.27952
781,78,Turkey,Middle East and North Africa,5.389,1.16492,0.64718,0.23889,0.04707,0.12348,2016,39.43,10894.60338,10894.60338
782,69,Turkey,Middle East and North Africa,5.5,1.198274374,0.637605608,0.3007406,0.046693042,0.09967158,2017,41.09,10589.66772,10589.66772
783,74,Turkey,Middle East and North Africa,5.483,1.148,0.686,0.324,0.106,0.109,2018,41.06,9453.196172,9453.196172
784,79,Turkey,Middle East and North Africa,5.373,1.183,0.808,0.195,0.083,0.106,2019,40.38,9126.594392,9126.594392
785,92,Turkey,Middle East and North Africa,5.131800175,1.127169251,0.781335294,0.25440076,0.085885569,0.120983243,2020,39.49,8538.16906,8538.16906
786,70,Turkmenistan,Commonwealth of Independent States,5.548,0.95847,0.53886,0.4761,0.16979,0.30844,2015,17.86,6432.685325,6432.685325
787,65,Turkmenistan,Commonwealth of Independent States,5.658,1.08017,0.44006,0.37408,0.22567,0.28467,2016,,6387.682575,6387.682575
788,59,Turkmenistan,Commonwealth of Independent States,5.822000027,1.130776763,0.43772608,0.418271929,0.249924988,0.25927034,2017,,6587.092604,6587.092604
789,68,Turkmenistan,Commonwealth of Independent States,5.636,1.016,0.517,0.417,0.199,0.037,2018,,6967.375043,6967.375043
790,87,Turkmenistan,Commonwealth of Independent States,5.247,1.052,0.657,0.394,0.244,0.028,2019,,7612.03518,7612.03518
791,94,Turkmenistan,Commonwealth of Independent States,5.119100094,1.008963585,0.612448037,0.515236676,0.323129326,0.03350389,2020,,..,..
792,141,Uganda,Sub-Saharan Africa,3.931,0.21102,0.33861,0.45727,0.29066,0.07267,2015,59.41,843.6295453,843.6295453
793,145,Uganda,Sub-Saharan Africa,3.739,0.34719,0.19625,0.43653,0.27102,0.06442,2016,,733.3971317,733.3971317
794,133,Uganda,Sub-Saharan Africa,4.080999851,0.381430715,0.217632607,0.443185955,0.325766057,0.057069719,2017,56.87,746.8307512,746.8307512
795,135,Uganda,Sub-Saharan Africa,4.161,0.322,0.237,0.45,0.259,0.061,2018,,770.2570601,770.2570601
796,136,Uganda,Sub-Saharan Africa,4.189,0.332,0.443,0.356,0.252,0.06,2019,53.27,794.4514454,794.4514454
797,121,Uganda,Sub-Saharan Africa,4.43200016,0.312337428,0.378311664,0.401682556,0.264807373,0.063818842,2020,59.0,817.0357569,817.0357569
798,111,Ukraine,Commonwealth of Independent States,4.681,0.79907,0.6739,0.25123,0.15275,0.02961,2015,49.36,2124.662319,2124.662319
799,123,Ukraine,Commonwealth of Independent States,4.324,0.87287,0.58628,0.12859,0.20363,0.01829,2016,48.62,2187.73051,2187.73051
800,132,Ukraine,Commonwealth of Independent States,4.096000195,0.894651949,0.575903952,0.122974776,0.270061463,0.023029471,2017,51.27,2640.675677,2640.675677
801,138,Ukraine,Commonwealth of Independent States,4.103,0.793,0.609,0.163,0.187,0.011,2018,49.39,3096.817402,3096.817402
802,133,Ukraine,Commonwealth of Independent States,4.332,0.82,0.739,0.178,0.187,0.01,2019,48.88,3662.563087,3662.563087
803,118,Ukraine,Commonwealth of Independent States,4.56069994,0.780434608,0.698674381,0.319423705,0.178551316,0.00965116,2020,48.85,3726.927149,3726.927149
804,20,United Arab Emirates,Middle East and North Africa,6.901,1.42727,0.80925,0.64157,0.26428,0.38583,2015,22.22,38663.4005,38663.4005
805,28,United Arab Emirates,Middle East and North Africa,6.573,1.57352,0.72993,0.56215,0.26591,0.35561,2016,23.08,38141.86713,38141.86713
806,21,United Arab Emirates,Middle East and North Africa,6.647999763,1.626343369,0.726798236,0.60834527,0.360941947,0.324489564,2017,20.66,40644.79119,40644.79119
807,20,United Arab Emirates,Middle East and North Africa,6.774,2.096,0.67,0.284,0.186,0.0,2018,18.75,43839.32449,43839.32449
808,21,United Arab Emirates,Middle East and North Africa,6.825,1.503,0.825,0.598,0.262,0.182,2019,16.32,43103.33629,43103.33629
809,21,United Arab Emirates,Middle East and North Africa,6.790800095,1.431086421,0.787814438,0.652936101,0.28065598,0.220213518,2020,15.7,..,..
810,21,United Kingdom,Western Europe,6.867,1.26637,0.90943,0.59625,0.51912,0.32067,2015,42.01,45039.23595,45039.23595
811,23,United Kingdom,Western Europe,6.725,1.40283,0.80991,0.50036,0.50156,0.27399,2016,43.13,41048.34966,41048.34966
812,19,United Kingdom,Western Europe,6.714000225,1.44163394,0.805335939,0.508190036,0.492774159,0.265428066,2017,41.19,40304.72308,40304.72308
813,11,United Kingdom,Western Europe,7.19,1.244,0.888,0.464,0.262,0.082,2018,41.2,42992.80372,42992.80372
814,15,United Kingdom,Western Europe,7.054,1.333,0.996,0.45,0.348,0.278,2019,42.72,42354.41465,42354.41465
815,13,United Kingdom,Western Europe,7.164500237,1.273061037,0.97570008,0.525168657,0.373433441,0.322601646,2020,43.71,40284.63846,40284.63846
816,15,United States of America,North America and ANZ,7.119,1.39451,0.86179,0.54604,0.40105,0.1589,2015,50.01,56863.3715,56863.3715
817,13,United States of America,North America and ANZ,7.104,1.50796,0.779,0.48163,0.41077,0.14868,2016,48.87,58021.4005,58021.4005
818,14,United States of America,North America and ANZ,6.993000031,1.546259284,0.774286628,0.505740523,0.392578781,0.135638788,2017,48.76,60109.65573,60109.65573
819,18,United States of America,North America and ANZ,6.886,1.398,0.819,0.547,0.291,0.133,2018,49.58,63064.41841,63064.41841
820,19,United States of America,North America and ANZ,6.892,1.433,0.874,0.454,0.28,0.128,2019,47.13,65279.52903,65279.52903
821,18,United States of America,North America and ANZ,6.939599991,1.37398684,0.831618011,0.534608245,0.298143059,0.152284741,2020,47.2,63543.57779,63543.57779
822,32,Uruguay,Latin America and Caribbean,6.485,1.06166,0.8116,0.60362,0.2324,0.24558,2015,47.17,15613.74597,15613.74597
823,29,Uruguay,Latin America and Caribbean,6.545,1.18157,0.72183,0.54388,0.18056,0.21394,2016,53.06,16715.63347,16715.63347
824,28,Uruguay,Latin America and Caribbean,6.453999996,1.217559695,0.719216824,0.579392254,0.175096929,0.178061873,2017,51.64,18690.89384,18690.89384
825,31,Uruguay,Latin America and Caribbean,6.379,1.093,0.771,0.625,0.13,0.155,2018,51.83,18703.86029,18703.86029
826,33,Uruguay,Latin America and Caribbean,6.293,1.124,0.891,0.523,0.127,0.15,2019,52.01,17688.01501,17688.01501
827,26,Uruguay,Latin America and Caribbean,6.440100193,1.071000457,0.856928885,0.59426707,0.132143691,0.193425074,2020,53.81,15438.41167,15438.41167
828,44,Uzbekistan,Commonwealth of Independent States,6.003,0.63244,0.59772,0.65821,0.22837,0.30826,2015,58.13,2615.025134,2615.025134
829,49,Uzbekistan,Commonwealth of Independent States,5.987,0.73591,0.50163,0.60848,0.34326,0.28333,2016,,2567.799207,2567.799207
830,47,Uzbekistan,Commonwealth of Independent States,5.971000195,0.786441088,0.498272628,0.658248663,0.415983647,0.246528223,2017,,1826.566919,1826.566919
831,44,Uzbekistan,Commonwealth of Independent States,6.096,0.719,0.605,0.724,0.328,0.259,2018,,1529.082864,1529.082864
